Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
18137087,"Odinsbarn (Ravneringene, #1)",Siri Pettersen,"Pettersen, Siri",,"=""""","=""9788205452541""",4,4.12,Gyldendal,Hardcover,621,2013,2013,2016/07/25,2016/07/10,,,read,"New Nordic Fantasy. Overraskelse. På den gode måde. Strong female lead og en forfriskende anderledes verden.<br/>Stadig et Young Adult tema, dog, men det er det meste fantasy alligevel, så som frekvent forbruger af genren, er det noget jeg er vant til. Og mit indre barn skal også have noget at læse i en gang imellem.<br/>Virkelighedsflugt på den skala bør dog være for alle.",,,1,0
25459586,Notes from the Hyena's Belly: An Ethiopian Boyhood,Nega Mezlekia,"Mezlekia, Nega",,"=""""","=""""",5,3.89,Picador,Kindle Edition,370,2015,2000,2016/07/30,2016/02/01,,,read,"Stærkt fortalte barndomserindringer fra det østlige Etiopien i 70'erne.<br/>Et sted og en tid, hvor man ikke fik lov til at være barn.<br/>En vekslen mellem personlige erindringer, Etiopisk kulturhistorie, beskrivelser af den afrikanske udgave af kommunismen / ""scientific socialism"" praktiseret af en militærjunta i 70'erne, geopolitiske interesser og -historie på Afrikas Horn gør det til en fascinerende men grufuld læseoplevelse.",,,1,0
13095977,"The Sandman, Vol. 1: Preludes & Nocturnes",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",5,4.25,Vertigo,Kindle Edition,240,2011,1988,,2016/07/26,,,read,,,,1,0
10842223,The Incal,Alejandro Jodorowsky,"Jodorowsky, Alejandro","Mœbius, Sasha Watson, Vanessa Molina Clémet, Justin Kelly, Brian Michael Bendis","=""1594650152""","=""9781594650154""",0,4.12,Humanoids,Hardcover,307,2011,1981,,2016/07/24,to-read,to-read (#44),to-read,,,,0,0
22826126,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""0062190377""","=""9780062190376""",0,4.00,HarperCollins Publishers,Hardcover,867,2015,2015,,2016/07/13,to-read,to-read (#43),to-read,,,,0,0
25451852,"Dawn of Wonder (The Wakening, #1)",Jonathan Renshaw,"Renshaw, Jonathan",,"=""""","=""""",4,4.35,Jonathan Renshaw,Kindle Edition,715,2015,2015,2016/07/13,2016/06/08,,,read,"Ung dreng viser sig at være noget helt særligt. <br/><br/>Genren taget i betragtning, må han være omtrent den eneste, det kommer bag på.<br/><br/>Jeg nød den på en måde ikke helt ulig den måde jeg nyder en lidt for stor pose chips OG en plade chokolade på en hverdagsaften.",,,1,0
8167480,Kanban and Scrum - making the most of both (Enterprise Software Development),Henrik Kniberg,"Kniberg, Henrik",Mattias Skarin,"=""0557138329""","=""9780557138326""",5,3.96,"Lulu Press, Inc.",Paperback,120,2009,2010,2016/07/13,2016/07/05,,,read,"Jeg har et man-crush på Kniberg og hans ind-til-benet formater om processer, der passer som fod i pose til de ting jeg bruger mine arbejdsdage på for tiden.<br/>Bogen gør det, titlen siger, den vil, men den gør det bare rigtigt godt.",,,1,0
22221112,"User Story Mapping: Discover the Whole Story, Build the Right Product",Jeff Patton,"Patton, Jeff",Peter Economy,"=""1491904909""","=""9781491904909""",4,4.20,O'Reilly Media,Paperback,324,2014,2012,2016/07/05,2016/02/11,,,read,"Hvis man arbejder med software tæt på brugerne, vil dette her være en utroligt nyttig bog at læse.<br/>Der er en lang række betragtninger og gode værktøjer til forståelse, analyse og nedbrydning af komplekse domæner.<br/><br/>User Story Mapping fremstår ikke som en færdig metode. Det er heller ikke en metode, der bare kan klikkes ind i et agilt framework som Scrum -- men fremstår mere som et selvstændigt fluffy alternativ, bygget på POST-ITs. Og man skal langt hen i bogen, før det går op for en at der aldrig bliver præsenteret en mere formel/strukturet beskrivelse af et User Story Map.<br/><br/>Der er vildt gode pointer I, som fortjener opmærksomhed og refleksion, men man skal være meget rummelig og i perioder kunne tåle at læse uden rød tråd på dybt vand.<br/><br/>Hvis man er erfaren ""Agile Practitioner"" er der også noget at komme efter, synes jeg, da der er mange forfriskende perspektiver, hvis man kun har kørt Scrum(isch) projekter.",,,1,0
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",4,4.32,Scribner,Hardcover,531,2014,2014,2016/05/24,2016/01/10,,,read,"Hvis man elsker eventyr i historiske kulisser, kan denne her nemt være et hit.<br/>Hvis man elsker young adult fantasy, så kan denne her stadig godt være et hit.<br/>Hvis man kun elsker bøger om fluefiskeri, bliver det nok lidt op af bakke.<br/>",,,1,0
21343,The Five Dysfunctions of a Team,Patrick Lencioni,"Lencioni, Patrick",,"=""0787960756""","=""9780787960759""",4,4.11,FisicalBook,Paperback,228,1900,2002,2016/04/14,2016/04/14,,,read,"Den er sgu egentlig meget god. Og den første bog om ""teams"" jeg har læst, så jeg er sådan ret grøn.<br/>Fabel-stilen giver mening for mig her, fordi indholdet klinger så godt med, hvordan jeg selv oplever gruppedynamikker, men det er også en potentielt meget manipulerende stil, bedst kendt fra Biblen og andre tekster med en Plan.",,,1,0
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen,"Allen, David",,"=""0142000280""","=""9780142000281""",3,4.01,Penguin Books,Paperback,267,2002,2001,,2016/04/12,,,read,,,,1,0
721338,Agile Retrospectives: Making Good Teams Great,Esther Derby,"Derby, Esther","Diana Larsen, Ken Schwaber","=""0977616649""","=""9780977616640""",0,3.94,Pragmatic Bookshelf,Paperback,178,2006,2006,,2016/04/12,to-read,to-read (#42),to-read,,,,0,0
17143,Go Tell It on the Mountain,James Baldwin,"Baldwin, James",,"=""0141185910""","=""9780141185910""",0,4.04,Penguin,Paperback,256,2001,1953,,2016/04/10,to-read,to-read (#41),to-read,,,,0,0
12693642,Lean from the Trenches: Managing Large-Scale Projects with Kanban,Henrik Kniberg,"Kniberg, Henrik",,"=""1934356859""","=""9781934356852""",0,4.21,Pragmatic Bookshelf,Paperback,178,2011,2011,,2016/04/05,to-read,to-read (#40),to-read,,,,0,0
7108725,Start with Why: How Great Leaders Inspire Everyone to Take Action,Simon Sinek,"Sinek, Simon",,"=""1591842808""","=""9781591842804""",4,4.10,Portfolio,Hardcover,256,2009,2009,2016/04/03,2016/03/09,,,read,"Meget banalt i grunden: Bevar autenticiteten i butikken og find ud af, hvorfor I gør det, I gør, og gør det tydeligt for dig selv, dine kunder og dine medarbejdere. Det forbedrer markedsføring, rekruttering og medarbejdertilfredshed.<br/>Og så er der selvfølgelig en røvfuld cases med visionære ledere hvor blandt andet Steve Jobs endnu engang bliver høvlet rundt i manegen.<br/>Bogen er fin og inspirerende og liiiidt for ""inspirational"".",,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2016/03/20,,,read,,,,1,0
76620,"Watership Down (Watership Down, #1)",Richard  Adams,"Adams, Richard",,"=""038039586X""","=""9780380395866""",5,4.08,Avon Books,Mass Market Paperback,478,1975,1972,,2016/03/20,,,read,,,,1,0
472331,Watchmen,Alan Moore,"Moore, Alan","Dave Gibbons, John    Higgins","=""0930289234""","=""9780930289232""",5,4.38,DC Comics,Paperback,416,2005,1987,,2016/03/20,,,read,,,,1,0
3228917,Outliers: The Story of Success,Malcolm Gladwell,"Gladwell, Malcolm",,"=""0316017922""","=""9780316017923""",4,4.19,"Little, Brown and Company",Hardcover,309,2008,2008,,2016/03/20,,,read,,,,1,0
19438058,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,"Pirsig, Robert M.",,"=""""","=""""",0,3.78,HarperCollins e-books,Kindle Edition,442,2009,1974,,2016/03/20,,,read,,,,1,0
77566,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,"=""0553283685""","=""9780553283686""",5,4.26,Bantam Doubleday Dell Publishing Group,Mass Market Paperback,500,1990,1989,2016/03/17,2016/01/10,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2016/03/14,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2016/03/14,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",4,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2016/03/14,,,read,,,,1,0
153747,"Moby-Dick or, The Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, William Hootkins, Rockwell Kent, Anton Lomaev","=""0142437247""","=""9780142437247""",4,3.55,Penguin Classics ,Paperback,720,2003,1851,,2016/03/13,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",5,4.01,Norton,Paperback,488,1986,1897,,2016/03/13,,,read,,,,1,0
34459,Metaphors We Live By,George Lakoff,"Lakoff, George",Mark Johnson,"=""0226468011""","=""9780226468013""",5,4.09,University of Chicago Press,Paperback,276,2003,1980,2002/07/15,2016/03/13,,,read,,,,1,0
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.99,Simon & Schuster ,Paperback,453,2004,1961,,2016/03/13,to-read,to-read (#39),to-read,,,,0,0
7569718,De Dødes Rige,Henrik Pontoppidan,"Pontoppidan, Henrik",,"=""""","=""""",5,4.35,,,,,1917,2000/04/05,2016/03/13,,,read,,,,1,0
29498093,Lykke-Per,Henrik Pontoppidan,"Pontoppidan, Henrik",,"=""""","=""""",5,4.41,Gyldendalske Boghandel nordisk Forlag,Hardcover,1030,1905,1898,1999/01/11,2016/03/13,,,read,,,,1,0
18079560,"Joy, Inc.: How We Built a Workplace People Love",Richard Sheridan,"Sheridan, Richard",,"=""1591845874""","=""9781591845874""",5,4.07,Portfolio,Hardcover,288,2013,2013,2016/03/13,2015/11/30,,,read,"Hvis man gerne vil arbejde med arbejdsglæde i softwarebranchen, så kan man vist ikke komme udenom den her.<br/>Groft sagt kan man sige at der er tre hovedtemaer i eet i den her: hvordan Menlo laver software, hvordan Menlo bygger kultur og hvordan Menlo laver god forretning.<br/>Pointen er naturligvis at det altsammen ikke bare hænger sammen, men faktisk ER det samme.<br/>Selve softwaremetoden er lidt weird 98% Scrum uden at det iøjnefaldende overlap nogensinde bliver nævnt. Men det gør ikke den store forskel, det er fornuftige agile principper med fokus på eksperimenter og det virker som om det virker.<br/>Masser af gode og inspirerende takes på klassiske problemstillinger i softwareland: rekruttering, ressourcestyring/op-og-nedskalering, marketing, kontrakter, kunderelationer, forfremmelser og meget andet.<br/>Det er en glad bog skrevet af en MEGET stolt virksomhedsejer :)<br/>Go read.",,,1,0
27828409,De 18 bedste,Kjell Askildsen,"Askildsen, Kjell",,"=""""","=""9788702175196""",0,4.35,Gyldendal,Hardcover,280,2015,,,2016/03/11,to-read,to-read (#38),to-read,,,,0,0
1713426,Predictably Irrational: The Hidden Forces That Shape Our Decisions,Dan Ariely,"Ariely, Dan",,"=""""","=""""",5,4.12,HarperCollins Canada ,Hardcover,247,2008,2008,,2012/04/11,,,read,,,,1,0
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan Ariely,"Ariely, Dan",,"=""0061995037""","=""9780061995033""",0,4.03,Harper,Hardcover,334,2010,2010,,2016/02/16,to-read,to-read (#37),to-read,,,,0,0
45258,Fallen Dragon,Peter F. Hamilton,"Hamilton, Peter F.",,"=""0330480065""","=""9780330480062""",3,4.08,Pan Macmillan,Paperback,808,2002,2001,2016/02/16,2016/02/16,,,read,"Det er en space opera, der er lang nok til at kunne udfolde sig bredt over både tid og rum og rumtid i et vist tidsrum indtil den bare bliver for urummelig lang og lidt af et tidsspilde.",,,1,0
85012,"Enterprise Integration Patterns: Designing, Building, and Deploying Messaging Solutions",Gregor Hohpe,"Hohpe, Gregor",Bobby Woolf,"=""0321200683""","=""9780321200686""",0,4.12,Addison-Wesley Professional,Hardcover,736,2003,2003,,2016/02/11,to-read,to-read (#36),to-read,,,,0,0
26088456,Beyond Legacy Code,David Scott Bernstein,"Bernstein, David Scott",,"=""1680500791""","=""9781680500790""",0,3.86,Pragmatic Bookshelf,Paperback,274,2015,2015,,2016/02/11,to-read,to-read (#35),to-read,,,,0,0
24189224,City on Fire,Garth Risk Hallberg,"Hallberg, Garth Risk",,"=""0385353774""","=""9780385353779""",0,3.39,Knopf,Hardcover,911,2015,2015,,2016/02/07,to-read,to-read (#34),to-read,,,,0,0
6164497,The Beautiful Things That Heaven Bears,Dinaw Mengestu,"Mengestu, Dinaw",,"=""""","=""""",5,3.70,Riverhead,Kindle Edition,244,2007,2007,2016/02/01,2015/12/28,,,read,"En lille melankolsk perle. Måske handler den om det svære i at bevæge sig videre. Måske ikke.<br/>Uhyre velskrevet. Smager lidt af Auster, lagret på mørke fade.",,,1,0
6544214,Beneath the Lion's Gaze,Maaza Mengiste,"Mengiste, Maaza",,"=""0393071766""","=""9780393071764""",5,3.95,W. W. Norton & Company,Hardcover,308,2010,2010,2015/12/27,2015/10/20,,,read,Det er vel nærmest en historisk roman. Foregår under den etiopiske revolution i 70'erne. Intens. Grufuld. God.,,,1,0
25142924,The Magic Strings of Frankie Presto,Mitch Albom,"Albom, Mitch",,"=""0062294415""","=""9780062294418""",5,4.37,Harper,Hardcover,512,2015,2012,2016/01/23,2016/01/10,,,read,Fantastisk positiv og varm og levende overraskelse fra et spontant indkøb. Really.,,,1,0
13838823,"The Lean Entrepreneur: How Visionaries Create Products, Innovate with New Ventures, and Disrupt Markets",Brant Cooper,"Cooper, Brant","Brant Cooper, Patrick Vlaskovits","=""111829534X""","=""9781118295342""",3,4.11,John Wiley & Sons Inc,Hardcover,256,2013,2012,2016/01/18,2015/12/17,,,read,,,,1,0
9647532,"Fuzzy Nation (Fuzzy Sapiens, #7)",John Scalzi,"Scalzi, John",,"=""0765328542""","=""9780765328540""",4,4.13,Tor Books,Hardcover,303,2011,2011,2016/01/18,2015/06/20,,,read,,,,1,0
18050096,All Our Names,Dinaw Mengestu,"Mengestu, Dinaw",,"=""038534998X""","=""9780385349987""",0,3.61,Knopf,Hardcover,256,2014,2014,,2016/01/10,to-read,to-read (#33),to-read,,,,0,0
289467,Lean Thinking: Banish Waste and Create Wealth in Your Corporation,James P. Womack,"Womack, James P.",Daniel T. Jones,"=""0743249275""","=""9780743249270""",5,3.92,Free Press,Hardcover,396,2003,1996,2015/12/14,2015/11/30,,,read,"På trods af alderen er det en supergod introduktion til det at tænke ""Lean"" -- at se mønstre i din omverden på en ny måde.",,,1,0
19288230,Scrum: The Art of Doing Twice the Work in Half the Time,Jeff Sutherland,"Sutherland, Jeff",,"=""038534645X""","=""9780385346450""",3,4.15,Crown Currency,Hardcover,237,2014,2014,2015/11/24,2015/11/18,,,read,"Hvis man som jeg er interesseret i processer og agilitet og den slags, så er det her nok en bog, man vil støde på.<br/><br/>Skal man så læse den?<br/><br/>Ja, det synes jeg. Men jeg vil anbefale at man køber 3-5 paperback eksemplarer, alene af den grund at man 3-4 gange undervejs vil få brug for, i hysterisk irritation, at kyle bogen ad helvede til.<br/><br/>Og så læser man videre for at få lidt mere af ""the what"" selvom ""the how"" er en konstant harakiri kniv der truer bogens overlevelse som objekt for ens læsning.<br/><br/>Hvad jeg irriteres over? Ifølge forfatteren har hans opfindelse reddet menneskeheden. Og SCRUM er den eneste rigtige måde at drive forretning på, lave politik på, undervise på, bekæmpe fattigdom med, føre krig med og lave journalistik med.<br/><br/>Selvfedmen topper i lydbogsudgaven, hvor han skamroser sin søn som samtidig oplæser bogen.<br/><br/>Kun en fagbog kan overleve dette. Intet fiktivt plot kunne have bragt mig forbi kapitel 2.<br/>",,,1,0
22512931,Building Microservices: Designing Fine-Grained Systems,Sam Newman,"Newman, Sam",,"=""1491950358""","=""9781491950357""",4,4.21,O'Reilly Media,Paperback,473,2015,2014,2015/11/11,2015/03/12,,,read,,,,1,0
26771521,"Beacon 23 (Beacon 23, #1-5)",Hugh Howey,"Howey, Hugh",,"=""1516865871""","=""9781516865871""",0,3.91,CreateSpace Independent Publishing Platform,Paperback,254,2015,2015,,2015/11/08,to-read,to-read (#32),to-read,,,,0,0
18713259,"Worm (Parahumans, #1)",Wildbow,"Wildbow, Wildbow",,"=""""","=""""",5,4.61,https://parahumans.wordpress.com,ebook,6680,2013,2013,2015/11/07,2015/07/16,,,read,"Det her er godt. Stol på mig. Langt, mørkt, komplekst, godt. Bedste værk i genren i årevis for mig. <br/>Genren? Hm, superhero-fantasy, måske.",,,1,0
22321,"All Tomorrow's Parties (Bridge, #3)",William Gibson,"Gibson, William",,"=""0425190447""","=""9780425190449""",0,3.93,Berkley Publishing Group,Mass Market Paperback,341,2003,1999,,2015/10/17,to-read,to-read (#31),to-read,,,,0,0
22325,"Idoru (Bridge, #2)",William Gibson,"Gibson, William",,"=""0425190455""","=""9780425190456""",0,3.83,Berkley Trade,Paperback,308,2003,1996,,2015/10/17,to-read,to-read (#30),to-read,,,,0,0
22320,"Pattern Recognition (Blue Ant, #1)",William Gibson,"Gibson, William",,"=""0425198685""","=""9780425198681""",5,3.87,Berkley Books,Mass Market Paperback,367,2005,2003,,2015/10/17,,,read,,,,1,0
40445,"Altered Carbon (Takeshi Kovacs, #1)",Richard K. Morgan,"Morgan, Richard K.",,"=""0345457692""","=""9780345457691""",0,4.04,Del Rey / Ballantine Books,Mass Market Paperback,526,2006,2002,,2015/10/17,to-read,to-read (#29),to-read,,,,0,0
22171697,"Fear the Sky (The Fear Saga, #1)",Stephen     Moss,"Moss, Stephen",,"=""""","=""""",3,4.08,Stephen Moss,Kindle Edition,394,2014,2014,2015/10/14,2015/10/13,,,read,"Uden et par gabende plothuller, havde den fået en stjerne mere, for den er faktisk ret god og underholdende og mere velskrevet end mange af dens rumskraldsnaboer.<br/><br/>Men jeg har det lidt som med n fireårige datter, der i øjeblikket HADER ost med huller i, og desperat prøver at sortere hullerne fra, når man stikker hende et stang emmentaler.",,,1,0
102439,Rainbows End,Vernor Vinge,"Vinge, Vernor",,"=""0812536363""","=""9780812536362""",0,3.77,Tor Science Fiction,Mass Market Paperback,381,2007,2006,,2015/09/24,to-read,to-read (#28),to-read,,,,0,0
13538762,The Rapture of the Nerds,Cory Doctorow,"Doctorow, Cory",Charles Stross,"=""0765329107""","=""9780765329103""",0,3.39,Tor Books,Hardcover,351,2012,2012,,2015/09/24,to-read,to-read (#27),to-read,,,,0,0
23164927,"The Fold (Threshold, #2)",Peter Clines,"Clines, Peter",,"=""0553418297""","=""9780553418293""",4,3.88,Crown,Hardcover,384,2015,2015,2015/09/17,2015/09/10,,,read,,,,1,0
13359067,"A Wanted Man (Jack Reacher, #17)",Lee Child,"Child, Lee",Dick Hill,"=""0307749606""","=""9780307749604""",3,4.05,Random House Audio,Audio CD,15,2012,2012,,2015/09/10,,,read,,,,1,0
4494917,"Gone Tomorrow (Jack Reacher, #13)",Lee Child,"Child, Lee",,"=""0593057058""","=""9780593057056""",0,4.19,Transworld Publishers,Hardcover,441,2009,2009,,2013/01/06,,,read,,,,1,0
10428708,"The Affair (Jack Reacher, #16)",Lee Child,"Child, Lee",,"=""0593065700""","=""9780593065709""",3,4.15,Bantam Press,Hardcover,427,2011,2011,2015/08/16,2013/01/06,,,read,,,,1,0
